change_type,comparison_basis,dataset,file,idx,object,position,pred,predicate,predicted_predicate_index,source_input,source_triple_index,subject,task,triple,triple_set_id
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,708,Kingdom_of_England,708,birthPlace birthDate deathDate nationality residence spouse,birthPlace,,[TRIPLE] Lady_Anne_Monson  birthPlace  Darlington [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthDate  1726-01-01 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthPlace  Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson  nationality  Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson  residence  India [/TRIPLE] [TRIPLE] Lady_Anne_Monson  spouse  George_Monson [/TRIPLE],3,Lady_Anne_Monson,ordering,Lady_Anne_Monson birthPlace Kingdom_of_England,708
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,709,School_of_Applied_Arts_in_Stuttgart,709,birthPlace birthDate deathPlace deathDate,training,,[TRIPLE] Liselotte_Grschebina  birthPlace  Karlsruhe [/TRIPLE] [TRIPLE] Liselotte_Grschebina  birthDate  1908-05-02 [/TRIPLE] [TRIPLE] Liselotte_Grschebina  deathDate  1994-06-14 [/TRIPLE] [TRIPLE] Liselotte_Grschebina  deathPlace  Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE],4,Liselotte_Grschebina,ordering,Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart,709
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,712,The_Velvet_Underground,712,associatedBand/associatedMusicalArtist production,producer,,[TRIPLE] The_Velvet_Underground  associatedBand/associatedMusicalArtist  Theatre_of_Eternal_Music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE],1,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground,712
added,webnlg17_input,factual,results/ordering/factual_ordering.json,712,,712,associatedBand/associatedMusicalArtist production,production,1,[TRIPLE] The_Velvet_Underground  associatedBand/associatedMusicalArtist  Theatre_of_Eternal_Music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE],,,ordering,,712
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,718,Harry_Carey_(actor_born_1878),718,author imdbId,writer,,[TRIPLE] McVeagh_of_the_South_Seas  imdbId  0004319 [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  writer  Harry_Carey_(actor_born_1878) [/TRIPLE],1,McVeagh_of_the_South_Seas,ordering,McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878),718
added,webnlg17_input,factual,results/ordering/factual_ordering.json,718,,718,author imdbId,author,0,[TRIPLE] McVeagh_of_the_South_Seas  imdbId  0004319 [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  writer  Harry_Carey_(actor_born_1878) [/TRIPLE],,,ordering,,718
added,webnlg17_input,factual,results/ordering/factual_ordering.json,729,,729,country percentageOfAreaWater,country,0,[TRIPLE] Turkey  percentageOfAreaWater  1.3 [/TRIPLE],,,ordering,,729
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,730,Anatole_de_Grunwald,730,musicComposer director cinematography,producer,,[TRIPLE] English_Without_Tears  musicComposer  Nicholas_Brodszky [/TRIPLE] [TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE] [TRIPLE] English_Without_Tears  cinematography  Bernard_Knowles [/TRIPLE] [TRIPLE] English_Without_Tears  producer  Anatole_de_Grunwald [/TRIPLE],3,English_Without_Tears,ordering,English_Without_Tears producer Anatole_de_Grunwald,730
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,731,Kingdom_of_England,731,birthPlace birthDate deathDate nationality residence,birthPlace,,[TRIPLE] Lady_Anne_Monson  birthPlace  Darlington [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthDate  1726-01-01 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthPlace  Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson  nationality  Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson  residence  India [/TRIPLE],3,Lady_Anne_Monson,ordering,Lady_Anne_Monson birthPlace Kingdom_of_England,731
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,732,35.1,732,precededBy record length,runtime,,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  precededBy  Let_It_Breed [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],0,Turn_Me_On_(album),ordering,Turn_Me_On_(album) runtime 35.1,732
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,732,The_Honeymoon_Killers_(American_band),732,precededBy record length,artist,,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  precededBy  Let_It_Breed [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],1,Turn_Me_On_(album),ordering,Turn_Me_On_(album) artist The_Honeymoon_Killers_(American_band),732
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,732,The_Honeymoon_Killers_(American_band),732,precededBy record length,producer,,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  precededBy  Let_It_Breed [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],2,Turn_Me_On_(album),ordering,Turn_Me_On_(album) producer The_Honeymoon_Killers_(American_band),732
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,732,Wharton_Tiers,732,precededBy record length,producer,,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  precededBy  Let_It_Breed [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],4,Turn_Me_On_(album),ordering,Turn_Me_On_(album) producer Wharton_Tiers,732
added,webnlg17_input,factual,results/ordering/factual_ordering.json,732,,732,precededBy record length,record,1,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  precededBy  Let_It_Breed [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],,,ordering,,732
added,webnlg17_input,factual,results/ordering/factual_ordering.json,732,,732,precededBy record length,length,2,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  precededBy  Let_It_Breed [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],,,ordering,,732
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,736,Turkey,736,demonym residence utcOffset,citizenship,,[TRIPLE] Nurhan_Atasoy  residence  Istanbul [/TRIPLE] [TRIPLE] Istanbul  utcOffset  +2 [/TRIPLE] [TRIPLE] Nurhan_Atasoy  citizenship  Turkey [/TRIPLE] [TRIPLE] Turkey  demonym  Turk [/TRIPLE],2,Nurhan_Atasoy,ordering,Nurhan_Atasoy citizenship Turkey,736
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,738,Wharton_Tiers,738,birthDate producer,producer,,[TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Wharton_Tiers  birthDate  1953-01-01 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  Wharton_Tiers [/TRIPLE],2,Turn_Me_On_(album),ordering,Turn_Me_On_(album) producer Wharton_Tiers,738
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,741,Stacy_Katzman,741,language director editor budget runtime distributor,editing,,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  language  English_language [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE],0,Super_Capers,ordering,Super_Capers editing Stacy_Katzman,741
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,741,Lionsgate,741,language director editor budget runtime distributor,distributor,,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  language  English_language [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE],4,Super_Capers,ordering,Super_Capers distributor Lionsgate,741
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,741,Ray_Griggs_(director),741,language director editor budget runtime distributor,writer,,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  language  English_language [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE],6,Super_Capers,ordering,Super_Capers writer Ray_Griggs_(director),741
added,webnlg17_input,factual,results/ordering/factual_ordering.json,741,,741,language director editor budget runtime distributor,director,1,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  language  English_language [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE],,,ordering,,741
added,webnlg17_input,factual,results/ordering/factual_ordering.json,741,,741,language director editor budget runtime distributor,editor,2,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  language  English_language [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE],,,ordering,,741
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,742,Botany,742,birthDate residence demonym populationTotal,professionalField,,[TRIPLE] Lady_Anne_Monson  residence  India [/TRIPLE] [TRIPLE] India  demonym  Indian [/TRIPLE] [TRIPLE] India  populationTotal  1293057000 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  birthDate  1726-01-01 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  professionalField  Botany [/TRIPLE],4,Lady_Anne_Monson,ordering,Lady_Anne_Monson professionalField Botany,742
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,745,1959,745,nationality birthDate birthPlace almaMater servedAsChiefOfTheAstronautOfficeIn deathPlace,selectedByNasa,,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  servedAsChiefOfTheAstronautOfficeIn  1963 [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  selectedByNasa  1959 [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  almaMater  ""NWC, M.A. 1957"" [/TRIPLE]",4,Alan_Shepard,ordering,Alan_Shepard selectedByNasa 1959,745
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,747,Apollo_14,747,birthDate birthPlace nationality servedAsChiefOfTheAstronautOfficeIn deathPlace,mission,,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  servedAsChiefOfTheAstronautOfficeIn  1963 [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  mission  Apollo_14 [/TRIPLE] [TRIPLE] Alan_Shepard  award  Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE]",5,Alan_Shepard,ordering,Alan_Shepard mission Apollo_14,747
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,747,Distinguished_Service_Medal_(United_States_Navy),747,birthDate birthPlace nationality servedAsChiefOfTheAstronautOfficeIn deathPlace,award,,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  servedAsChiefOfTheAstronautOfficeIn  1963 [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  mission  Apollo_14 [/TRIPLE] [TRIPLE] Alan_Shepard  award  Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE]",6,Alan_Shepard,ordering,Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy),747
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,748,35.1,748,artist production time,runtime,,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE],0,Turn_Me_On_(album),ordering,Turn_Me_On_(album) runtime 35.1,748
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,748,The_Honeymoon_Killers_(American_band),748,artist production time,producer,,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE],2,Turn_Me_On_(album),ordering,Turn_Me_On_(album) producer The_Honeymoon_Killers_(American_band),748
added,webnlg17_input,factual,results/ordering/factual_ordering.json,748,,748,artist production time,production,1,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE],,,ordering,,748
added,webnlg17_input,factual,results/ordering/factual_ordering.json,748,,748,artist production time,time,2,[TRIPLE] Turn_Me_On_(album)  runtime  35.1 [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  artist  The_Honeymoon_Killers_(American_band) [/TRIPLE] [TRIPLE] Turn_Me_On_(album)  producer  The_Honeymoon_Killers_(American_band) [/TRIPLE],,,ordering,,748
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,750,Gilbert_Taylor,750,starring film director grosses,cinematography,,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE],1,It's_Great_to_Be_Young_(1956_film),ordering,It's_Great_to_Be_Young_(1956_film) cinematography Gilbert_Taylor,750
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,750,282838.0,750,starring film director grosses,gross,,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE],2,It's_Great_to_Be_Young_(1956_film),ordering,It's_Great_to_Be_Young_(1956_film) gross 282838.0,750
added,webnlg17_input,factual,results/ordering/factual_ordering.json,750,,750,starring film director grosses,film,1,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE],,,ordering,,750
added,webnlg17_input,factual,results/ordering/factual_ordering.json,750,,750,starring film director grosses,director,2,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE],,,ordering,,750
added,webnlg17_input,factual,results/ordering/factual_ordering.json,750,,750,starring film director grosses,grosses,3,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE],,,ordering,,750
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,753,The_Velvet_Underground,753,genre precededBy recordIn country recordTime,artist,,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE]",0,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground,753
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,753,The_Velvet_Underground,753,genre precededBy recordIn country recordTime,producer,,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE]",1,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground,753
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,753,230.05,753,genre precededBy recordIn country recordTime,runtime,,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE]",2,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05,753
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,753,United_States,753,genre precededBy recordIn country recordTime,recordedIn,,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE]",3,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States,753
