dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
counterfactual,results/ordering/counterfactual_ordering.json,1736,[TRIPLE] Julius_Caesar  producer  Cecilia_R._Aragon [/TRIPLE] [TRIPLE] Julius_Caesar  musicComposer  Diana_Bianchedi [/TRIPLE] [TRIPLE] Julius_Caesar  runtime  9400 [/TRIPLE] [TRIPLE] Julius_Caesar  producer  Tony_Garnier [/TRIPLE] [TRIPLE] Julius_Caesar  director  Tony_Garnier [/TRIPLE],5,4,1,5,producer,Julius_Caesar producer Tony_Garnier,1736,director producer creator musicComposer runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1744,[TRIPLE] Daewoo_Motor_Sales  industry  Pharmaceuticals [/TRIPLE] [TRIPLE] Daewoo_Motor_Sales  keyPerson  development_director [/TRIPLE] [TRIPLE] Daewoo_Motor_Sales  foundingDate  2006-09-06 [/TRIPLE],3,2,1,2,industry,Daewoo_Motor_Sales industry Pharmaceuticals,1744,keyPerson foundingDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1748,[TRIPLE] Star_Wars:_Episode_III_–_Revenge_of_the_Sith  producer  Serge_Chiesa [/TRIPLE] [TRIPLE] Star_Wars:_Episode_III_–_Revenge_of_the_Sith  writer  Serge_Chiesa [/TRIPLE],2,0,2,1,producer | writer,Star_Wars:_Episode_III_–_Revenge_of_the_Sith producer Serge_Chiesa || Star_Wars:_Episode_III_–_Revenge_of_the_Sith writer Serge_Chiesa,1748,creator,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1758,[TRIPLE] Caribbean_Sunset  runtime  98.0 [/TRIPLE] [TRIPLE] Caribbean_Sunset  director  Egon_Krenz [/TRIPLE] [TRIPLE] Caribbean_Sunset  musicComposer  Hermann_Maier [/TRIPLE] [TRIPLE] Caribbean_Sunset  starring  Galina_Zybina [/TRIPLE] [TRIPLE] Caribbean_Sunset  writer  Milan_Jesih [/TRIPLE],5,4,1,4,writer,Caribbean_Sunset writer Milan_Jesih,1758,director starring musicComposer runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1761,[TRIPLE] Not_That_Far_Away  genre  Baroque_music [/TRIPLE] [TRIPLE] Not_That_Far_Away  producer  No_Fun_at_All [/TRIPLE] [TRIPLE] Not_That_Far_Away  genre  melodic_hardcore [/TRIPLE] [TRIPLE] Not_That_Far_Away  precededBy  The_Fame [/TRIPLE] [TRIPLE] Not_That_Far_Away  runtime  175.26 [/TRIPLE],5,3,2,5,producer | runtime,Not_That_Far_Away producer No_Fun_at_All || Not_That_Far_Away runtime 175.26,1761,precededBy genre genre production time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1762,[TRIPLE] Michèle_Vergne  birthPlace  Leningrad_USSR [/TRIPLE] [TRIPLE] Merry-Go-Round  writer  Michèle_Vergne [/TRIPLE] [TRIPLE] Merry-Go-Round  writer  Ari-Pekka_Nikkola [/TRIPLE],3,1,2,2,writer | writer,Merry-Go-Round writer Michèle_Vergne || Merry-Go-Round writer Ari-Pekka_Nikkola,1762,birthPlace author,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1764,"[TRIPLE] The_Last_Winter  editing  ""Demak_Jaya_Jalan_Bako_Kuching_Sarawak"" [/TRIPLE] [TRIPLE] The_Last_Winter  starring  Martial [/TRIPLE] [TRIPLE] The_Last_Winter  starring  Richard_Bona [/TRIPLE] [TRIPLE] The_Last_Winter  language  en [/TRIPLE] [TRIPLE] The_Last_Winter  distributor  Motel_Films [/TRIPLE]",5,4,1,4,editing,"The_Last_Winter editing ""Demak_Jaya_Jalan_Bako_Kuching_Sarawak""",1764,starring starring language distributor,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1767,"[TRIPLE] Pucón_Airport  operatingOrganisation  Funke_Mediengruppe [/TRIPLE] [TRIPLE] Pucón_Airport  runwayLength  17000 [/TRIPLE] [TRIPLE] Pucón_Airport  cityServed  Rustavi_International_Motorpark [/TRIPLE] [TRIPLE] Pucón_Airport  location  Branjevo [/TRIPLE] [TRIPLE] Pucón_Airport  icaoLocationIdentifier  La_Isabela_International_Airport [/TRIPLE] [TRIPLE] Pucón_Airport  elevationAboveTheSeaLevel  1249.6 [/TRIPLE] [TRIPLE] Pucón_Airport  runwayName  ""08/26"" [/TRIPLE]",7,6,1,6,icaoLocationIdentifier,Pucón_Airport icaoLocationIdentifier La_Isabela_International_Airport,1767,operatingOrganisation location cityServed elevationAboveTheSeaLevel runwayName runwayLength,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1768,[TRIPLE] Karl_Witzell  influencedBy  A._P._J._Abdul_Kalam [/TRIPLE] [TRIPLE] Karl_Witzell  citizenship  Israel [/TRIPLE] [TRIPLE] Karl_Witzell  birthDate  1908-05-02 [/TRIPLE] [TRIPLE] Karl_Witzell  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Karl_Witzell  knownFor  Stochastic_programming [/TRIPLE] [TRIPLE] Karl_Witzell  almaMater  University_of_Cologne [/TRIPLE] [TRIPLE] Karl_Witzell  residence  New_Hampshire [/TRIPLE],7,5,2,6,citizenship | professionalField,Karl_Witzell citizenship Israel || Karl_Witzell professionalField Mathematical_optimization,1768,birthDate almaMater influencedBy occupation knownFor residence,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1772,[TRIPLE] Benoît_Trémoulinas  citizenship  France [/TRIPLE] [TRIPLE] Benoît_Trémoulinas  professionalField  Mathematical_optimization [/TRIPLE],2,0,2,2,citizenship | professionalField,Benoît_Trémoulinas citizenship France || Benoît_Trémoulinas professionalField Mathematical_optimization,1772,nationality professionField,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1774,[TRIPLE] Monty_Python’s_Life_of_Brian  writer  Émile_Durkheim [/TRIPLE],1,0,1,1,writer,Monty_Python’s_Life_of_Brian writer Émile_Durkheim,1774,author,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1776,[TRIPLE] Robert_Bosch_Automotive_Steering  location  Statue_of_Liberty [/TRIPLE] [TRIPLE] Robert_Bosch_Automotive_Steering  location  Israel [/TRIPLE] [TRIPLE] Robert_Bosch_Automotive_Steering  industry  backpacking [/TRIPLE],3,2,1,3,industry,Robert_Bosch_Automotive_Steering industry backpacking,1776,location location manufacturer,ordering
counterfactual,results/ordering/counterfactual_ordering.json,1777,[TRIPLE] Bad_Romance  genre  Viennese_couplet [/TRIPLE] [TRIPLE] Bad_Romance  producer  Spandau_Ballet [/TRIPLE],2,1,1,2,producer,Bad_Romance producer Spandau_Ballet,1777,genre publisher,ordering
factual,results/ordering/factual_ordering.json,4,"[TRIPLE] Ciudad_Ayala  populationMetro  1777539 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leaderTitle  ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala  governmentType  Council-manager_government [/TRIPLE]",5,4,1,5,type,Ciudad_Ayala type City,4,leaderTitle governmentType city populationDensity populationMetro,ordering
factual,results/ordering/factual_ordering.json,16,[TRIPLE] Hypermarcas  location  São_Paulo [/TRIPLE] [TRIPLE] Brazil  areaTotal  8514837.14  (square kilometres) [/TRIPLE] [TRIPLE] Hypermarcas  location  Brazil [/TRIPLE] [TRIPLE] Hypermarcas  industry  Pharmaceuticals [/TRIPLE],4,3,1,3,industry,Hypermarcas industry Pharmaceuticals,16,location location areaTotal,ordering
factual,results/ordering/factual_ordering.json,20,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordLabel  Polydor_Records [/TRIPLE]",7,2,5,4,artist | producer | runtime | recordedIn | recordedIn,"Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 || Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States || Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri",20,genre recordLabel recordIn location,ordering
factual,results/ordering/factual_ordering.json,23,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  album  California_37_(Train_album) [/TRIPLE],3,2,1,3,producer,Mermaid_(Train_song) producer Espionage_(production_team),23,followedBy album production_team,ordering
factual,results/ordering/factual_ordering.json,26,[TRIPLE] English_Without_Tears  cinematography  Bernard_Knowles [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Terence_Rattigan [/TRIPLE] [TRIPLE] English_Without_Tears  runtime  89.0 [/TRIPLE],3,2,1,3,writer,English_Without_Tears writer Terence_Rattigan,26,author runtime cinematography,ordering
factual,results/ordering/factual_ordering.json,27,[TRIPLE] Lady_Anne_Monson  spouse  George_Monson [/TRIPLE] [TRIPLE] Lady_Anne_Monson  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  professionalField  Botany [/TRIPLE],3,2,1,2,professionalField,Lady_Anne_Monson professionalField Botany,27,spouse deathDate,ordering
factual,results/ordering/factual_ordering.json,29,[TRIPLE] Liselotte_Grschebina  birthPlace  Karlsruhe [/TRIPLE] [TRIPLE] Liselotte_Grschebina  nationality  Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [TRIPLE] Karlsruhe  country  Germany [/TRIPLE] [TRIPLE] Israel  language  Modern_Hebrew [/TRIPLE],5,4,1,4,training,Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart,29,nationality birthPlace country language,ordering
factual,results/ordering/factual_ordering.json,31,[TRIPLE] Mermaid_(Train_song)  recordLabel  Columbia_Records [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  recordLabel  Sony_Music_Entertainment [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Reggae [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],6,4,2,5,writer | writer,Mermaid_(Train_song) writer Espen_Lind || Mermaid_(Train_song) writer Amund_Bjørklund,31,genre recordLabel recordLabel runtime author,ordering
factual,results/ordering/factual_ordering.json,32,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  musicComposer  Louis_Levy [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  writer  Ted_Willis [/TRIPLE],3,2,1,3,writer,It's_Great_to_Be_Young_(1956_film) writer Ted_Willis,32,starring musicComposer author,ordering
factual,results/ordering/factual_ordering.json,35,[TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE],5,4,1,4,producer,Nord_(Year_of_No_Light_album) producer Year_of_No_Light,35,genre genre recordLabel releaseDate,ordering
factual,results/ordering/factual_ordering.json,36,"[TRIPLE] Ciudad_Ayala  populationMetro  1777539 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leaderTitle  ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala  governmentType  Council-manager_government [/TRIPLE] [TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE]",6,5,1,5,type,Ciudad_Ayala type City,36,leaderTitle governmentType populationDensity populationMetro utcOffset,ordering
factual,results/ordering/factual_ordering.json,37,[TRIPLE] Super_Capers  starring  Michael_Rooker [/TRIPLE] [TRIPLE] Super_Capers  starring  Tom_Sizemore [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers  director  Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE],6,4,2,5,writer | runtime,Super_Capers writer Ray_Griggs_(director) || Super_Capers runtime 98.0,37,starring starring budget director time,ordering
factual,results/ordering/factual_ordering.json,39,[TRIPLE] McVeagh_of_the_South_Seas  starring  Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  writer  Harry_Carey_(actor_born_1878) [/TRIPLE],2,1,1,2,writer,McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878),39,starring author,ordering
factual,results/ordering/factual_ordering.json,40,"[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Mexico  demonym  Mexicans [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  region  Guadalajara [/TRIPLE] [TRIPLE] Dessert  dishVariation  Cookie [/TRIPLE] [TRIPLE] Bionico  mainIngredient  ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE]",7,6,1,7,mainIngredient,"Bionico mainIngredient ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""",40,dishVariation course region country mainIngredients currency demonym,ordering
factual,results/ordering/factual_ordering.json,41,"[TRIPLE] Ciudad_Ayala  leaderTitle  ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE]",3,2,1,3,type,Ciudad_Ayala type City,41,leaderTitle city populationDensity,ordering
factual,results/ordering/factual_ordering.json,42,[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  operatingOrganisation  ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  location  Alcobendas [/TRIPLE] [TRIPLE] ENAIRE  city  Madrid [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  runwayLength  3500.0 [/TRIPLE] [TRIPLE] Madrid  country  Spain [/TRIPLE],5,4,1,4,city,ENAIRE city Madrid,42,location country operatingOrganisation runwayLength,ordering
factual,results/ordering/factual_ordering.json,49,[TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE],2,1,1,1,artist,Nord_(Year_of_No_Light_album) artist Year_of_No_Light,49,followedBy,ordering
factual,results/ordering/factual_ordering.json,50,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  mission  Apollo_14 [/TRIPLE]",4,3,1,3,mission,Alan_Shepard mission Apollo_14,50,birthPlace birthDate deathPlace,ordering
factual,results/ordering/factual_ordering.json,52,"[TRIPLE] Olga_Bondareva  deathPlace  Saint_Petersburg [/TRIPLE] [TRIPLE] Olga_Bondareva  birthDate  1937-04-27 [/TRIPLE] [TRIPLE] Olga_Bondareva  knownFor  Bondareva–Shapley_theorem [/TRIPLE] [TRIPLE] Olga_Bondareva  birthName  ""Olga Nikolaevna Bondareva"" [/TRIPLE]",4,3,1,3,knownFor,Olga_Bondareva knownFor Bondareva–Shapley_theorem,52,birthName birthDate deathPlace,ordering
factual,results/ordering/factual_ordering.json,54,[TRIPLE] Mermaid_(Train_song)  recordLabel  Sony_Music_Entertainment [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Stargate_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE],5,2,3,4,writer | writer | producer,Mermaid_(Train_song) writer Amund_Bjørklund || Mermaid_(Train_song) writer Stargate_(production_team) || Mermaid_(Train_song) producer Espionage_(production_team),54,recordLabel followedBy author publisher,ordering
factual,results/ordering/factual_ordering.json,55,[TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  runtime  58.41 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  precededBy  Demo_2004_(Year_of_No_Light_album) [/TRIPLE],5,3,2,5,artist | runtime,Nord_(Year_of_No_Light_album) artist Year_of_No_Light || Nord_(Year_of_No_Light_album) runtime 58.41,55,followedBy precededBy record releaseDate time,ordering
factual,results/ordering/factual_ordering.json,58,"[TRIPLE] AmeriGas  regionServed  United_States [/TRIPLE] [TRIPLE] AmeriGas  city  King_of_Prussia,_Pennsylvania [/TRIPLE] [TRIPLE] AmeriGas  operatingIncome  380700000 [/TRIPLE] [TRIPLE] AmeriGas  industry  Energy_industry [/TRIPLE] [TRIPLE] AmeriGas  country  United_States [/TRIPLE] [TRIPLE] AmeriGas  netIncome  211200000 [/TRIPLE]",6,3,3,4,regionServed | industry | netIncome,AmeriGas regionServed United_States || AmeriGas industry Energy_industry || AmeriGas netIncome 211200000,58,city country operatingIncome operatingIncome,ordering
factual,results/ordering/factual_ordering.json,65,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE]",4,2,2,3,producer | recordedIn,"Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri",65,genre recordedIn recordIn,ordering
factual,results/ordering/factual_ordering.json,81,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],7,4,3,4,producer | artist | genre,Nord_(Year_of_No_Light_album) producer Year_of_No_Light || Nord_(Year_of_No_Light_album) artist Year_of_No_Light || Nord_(Year_of_No_Light_album) genre Post-metal,81,genre followedBy recordLabel releaseDate,ordering
factual,results/ordering/factual_ordering.json,82,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  certification  FIMI [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  musicalArtist  John_Lennon [/TRIPLE],4,2,2,3,certification | producer,Imagine_(John_Lennon_song) certification FIMI || Mermaid_(Train_song) producer Espionage_(production_team),82,followedBy musicalArtist production_team,ordering
factual,results/ordering/factual_ordering.json,88,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],5,1,4,3,artist | producer | runtime | recordedIn,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 || Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States,88,genre recordIn recordLength,ordering
factual,results/ordering/factual_ordering.json,94,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],5,1,4,5,releaseDate | writer | runtime | writer,Mermaid_(Train_song) releaseDate 2012-12-27 || Mermaid_(Train_song) writer Espen_Lind || Mermaid_(Train_song) runtime 3.16 || Mermaid_(Train_song) writer Amund_Bjørklund,94,precededBy author precededBy launchDate time,ordering
