dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
ordering_test,results/ordering/ordering_test.json,23,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  album  California_37_(Train_album) [/TRIPLE],3,3,0,3,,,23,followedBy producer album,ordering
ordering_test,results/ordering/ordering_test.json,24,[TRIPLE] The_Fellowship_of_the_Ring  publisher  George_Allen_&_Unwin [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  literaryGenre  Fantasy_(genre) [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  followedBy  The_Two_Towers [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  author  J._R._R._Tolkien [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  releaseDate  1954-07-29 [/TRIPLE],5,4,1,5,releaseDate,The_Fellowship_of_the_Ring releaseDate 1954-07-29,24,publisher publisher followedBy author literaryGenre,ordering
ordering_test,results/ordering/ordering_test.json,25,[TRIPLE] GMA_New_Media  location  Philippines [/TRIPLE] [TRIPLE] GMA_New_Media  industry  Entertainment [/TRIPLE],2,2,0,2,,,25,location industry,ordering
ordering_test,results/ordering/ordering_test.json,26,[TRIPLE] English_Without_Tears  cinematography  Bernard_Knowles [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Terence_Rattigan [/TRIPLE] [TRIPLE] English_Without_Tears  runtime  89.0 [/TRIPLE],3,1,2,3,cinematography | writer,English_Without_Tears cinematography Bernard_Knowles || English_Without_Tears writer Terence_Rattigan,26,director director runtime,ordering
ordering_test,results/ordering/ordering_test.json,27,[TRIPLE] Lady_Anne_Monson  spouse  George_Monson [/TRIPLE] [TRIPLE] Lady_Anne_Monson  deathDate  1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson  professionalField  Botany [/TRIPLE],3,2,1,3,spouse,Lady_Anne_Monson spouse George_Monson,27,deathDate occupation professionalField,ordering
ordering_test,results/ordering/ordering_test.json,28,"[TRIPLE] Abdul_Taib_Mahmud  residence  ""Demak Jaya, Jalan Bako, Kuching, Sarawak"" [/TRIPLE] [TRIPLE] Abdul_Taib_Mahmud  party  Parti_Pesaka_Bumiputera_Bersatu [/TRIPLE]",2,2,0,2,,,28,residence party,ordering
ordering_test,results/ordering/ordering_test.json,29,[TRIPLE] Liselotte_Grschebina  birthPlace  Karlsruhe [/TRIPLE] [TRIPLE] Liselotte_Grschebina  nationality  Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [TRIPLE] Karlsruhe  country  Germany [/TRIPLE] [TRIPLE] Israel  language  Modern_Hebrew [/TRIPLE],5,4,1,4,training,Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart,29,birthPlace country language nationality,ordering
ordering_test,results/ordering/ordering_test.json,30,[TRIPLE] Chinabank  location  Philippines [/TRIPLE],1,1,0,1,,,30,location,ordering
ordering_test,results/ordering/ordering_test.json,31,[TRIPLE] Mermaid_(Train_song)  recordLabel  Columbia_Records [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  recordLabel  Sony_Music_Entertainment [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  Reggae [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],6,4,2,6,writer | writer,Mermaid_(Train_song) writer Espen_Lind || Mermaid_(Train_song) writer Amund_Bjørklund,31,genre author author recordLabel recordLabel runtime,ordering
ordering_test,results/ordering/ordering_test.json,32,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  musicComposer  Louis_Levy [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  writer  Ted_Willis [/TRIPLE],3,2,1,3,writer,It's_Great_to_Be_Young_(1956_film) writer Ted_Willis,32,starring starring musicComposer,ordering
ordering_test,results/ordering/ordering_test.json,33,[TRIPLE] Aaron_Turner  genre  Post-metal [/TRIPLE] [TRIPLE] Aaron_Turner  associatedBand/associatedMusicalArtist  Lotus_Eaters_(band) [/TRIPLE] [TRIPLE] Aaron_Turner  origin  Massachusetts [/TRIPLE] [TRIPLE] Aaron_Turner  instrument  Electric_guitar [/TRIPLE] [TRIPLE] Aaron_Turner  activeYearsStartYear  1995 [/TRIPLE],5,3,2,5,origin | instrument,Aaron_Turner origin Massachusetts || Aaron_Turner instrument Electric_guitar,33,genre genre associatedBand/associatedMusicalArtist birthPlace activeYearsStartYear,ordering
ordering_test,results/ordering/ordering_test.json,34,"[TRIPLE] Adams_County,_Pennsylvania  hasToItsWest  Franklin_County,_Pennsylvania [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  established  2000 [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  location  Adams_County,_Pennsylvania [/TRIPLE] [TRIPLE] Adams_County,_Pennsylvania  hasToItsSoutheast  Carroll_County,_Maryland [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  category  Contributing_property [/TRIPLE]",5,5,0,5,,,34,established location category hasToItsWest hasToItsSoutheast,ordering
ordering_test,results/ordering/ordering_test.json,35,[TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE],5,5,0,5,,,35,producer genre genre releaseDate recordLabel,ordering
ordering_test,results/ordering/ordering_test.json,36,"[TRIPLE] Ciudad_Ayala  populationMetro  1777539 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leaderTitle  ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala  governmentType  Council-manager_government [/TRIPLE] [TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE]",6,3,3,5,populationMetro | type | populationDensity,Ciudad_Ayala populationMetro 1777539 || Ciudad_Ayala type City || Ciudad_Ayala populationDensity 1604.0,36,leaderTitle governmentType city numberDensity utcOffset,ordering
ordering_test,results/ordering/ordering_test.json,37,[TRIPLE] Super_Capers  starring  Michael_Rooker [/TRIPLE] [TRIPLE] Super_Capers  starring  Tom_Sizemore [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers  director  Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE],6,5,1,6,writer,Super_Capers writer Ray_Griggs_(director),37,starring starring director director budget runtime,ordering
ordering_test,results/ordering/ordering_test.json,38,[TRIPLE] Darinka_Dentcheva  influencedBy  Andrzej_Piotr_Ruszczyński [/TRIPLE],1,1,0,1,,,38,influencedBy,ordering
ordering_test,results/ordering/ordering_test.json,39,[TRIPLE] McVeagh_of_the_South_Seas  starring  Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  writer  Harry_Carey_(actor_born_1878) [/TRIPLE],2,1,1,2,writer,McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878),39,starring author,ordering
ordering_test,results/ordering/ordering_test.json,40,"[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Mexico  demonym  Mexicans [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  region  Guadalajara [/TRIPLE] [TRIPLE] Dessert  dishVariation  Cookie [/TRIPLE] [TRIPLE] Bionico  mainIngredient  ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE]",7,6,1,7,mainIngredient,"Bionico mainIngredient ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""",40,course region country demonym mainIngredients dishVariation currency,ordering
ordering_test,results/ordering/ordering_test.json,41,"[TRIPLE] Ciudad_Ayala  leaderTitle  ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  type  City [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE]",3,1,2,3,type | populationDensity,Ciudad_Ayala type City || Ciudad_Ayala populationDensity 1604.0,41,leaderTitle city numberDensity,ordering
ordering_test,results/ordering/ordering_test.json,42,[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  operatingOrganisation  ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  location  Alcobendas [/TRIPLE] [TRIPLE] ENAIRE  city  Madrid [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  runwayLength  3500.0 [/TRIPLE] [TRIPLE] Madrid  country  Spain [/TRIPLE],5,5,0,5,,,42,location operatingOrganisation city country runwayLength,ordering
ordering_test,results/ordering/ordering_test.json,43,[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  ingredient  Granola [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE],4,4,0,4,,,43,course country ingredient currency,ordering
ordering_test,results/ordering/ordering_test.json,44,[TRIPLE] 1147_Stavropolis  periapsis  260855000000.0 [/TRIPLE] [TRIPLE] 1147_Stavropolis  epoch  31 July 2016 (JD2457600.5) [/TRIPLE],2,2,0,2,,,44,periapsis epoch,ordering
ordering_test,results/ordering/ordering_test.json,45,[TRIPLE] Ciudad_Ayala  timeZone  Pacific_Daylight_Time [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE],2,2,0,2,,,45,timeZone populationDensity,ordering
ordering_test,results/ordering/ordering_test.json,46,[TRIPLE] Chinabank  numberOfEmployees  5594 [/TRIPLE] [TRIPLE] Chinabank  netIncome  15100000000 [/TRIPLE],2,2,0,2,,,46,numberOfEmployees netIncome,ordering
ordering_test,results/ordering/ordering_test.json,47,"[TRIPLE] Bananaman  creator  Steve_Bright [/TRIPLE] [TRIPLE] Bananaman  lastAired  ""1986-04-15"" [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE]",3,3,0,3,,,47,creator broadcastedBy lastAired,ordering
ordering_test,results/ordering/ordering_test.json,48,[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Mexico  demonym  Mexicans [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  region  Guadalajara [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE],5,5,0,5,,,48,course region country demonym currency,ordering
ordering_test,results/ordering/ordering_test.json,49,[TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE],2,1,1,1,artist,Nord_(Year_of_No_Light_album) artist Year_of_No_Light,49,followedBy,ordering
ordering_test,results/ordering/ordering_test.json,50,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  mission  Apollo_14 [/TRIPLE]",4,3,1,3,mission,Alan_Shepard mission Apollo_14,50,birthPlace birthDate deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,51,[TRIPLE] ALCO_RS-3  engine  Four-stroke_engine [/TRIPLE] [TRIPLE] ALCO_RS-3  cylinderCount  12 [/TRIPLE] [TRIPLE] ALCO_RS-3  length  17068.8 (millimetres) [/TRIPLE],3,3,0,3,,,51,cylinderCount engine length,ordering
ordering_test,results/ordering/ordering_test.json,52,"[TRIPLE] Olga_Bondareva  deathPlace  Saint_Petersburg [/TRIPLE] [TRIPLE] Olga_Bondareva  birthDate  1937-04-27 [/TRIPLE] [TRIPLE] Olga_Bondareva  knownFor  Bondareva–Shapley_theorem [/TRIPLE] [TRIPLE] Olga_Bondareva  birthName  ""Olga Nikolaevna Bondareva"" [/TRIPLE]",4,4,0,4,,,52,birthDate birthName knownFor deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,53,[TRIPLE] The_Fellowship_of_the_Ring  literaryGenre  Fantasy_(genre) [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  author  J._R._R._Tolkien [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  releaseDate  1954-07-29 [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  precededBy  The_Hobbit [/TRIPLE],4,4,0,4,,,53,author precededBy literaryGenre releaseDate,ordering
ordering_test,results/ordering/ordering_test.json,54,[TRIPLE] Mermaid_(Train_song)  recordLabel  Sony_Music_Entertainment [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Stargate_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE],5,2,3,5,writer | writer | producer,Mermaid_(Train_song) writer Amund_Bjørklund || Mermaid_(Train_song) writer Stargate_(production_team) || Mermaid_(Train_song) producer Espionage_(production_team),54,followedBy author creator recordLabel followedBy,ordering
ordering_test,results/ordering/ordering_test.json,55,[TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  runtime  58.41 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  precededBy  Demo_2004_(Year_of_No_Light_album) [/TRIPLE],5,5,0,6,,,55,precededBy precededBy artist releaseDate followedBy runtime,ordering
ordering_test,results/ordering/ordering_test.json,56,"[TRIPLE] 11th_Mississippi_Infantry_Monument  location  Adams_County,_Pennsylvania [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  municipality  Gettysburg,_Pennsylvania [/TRIPLE] [TRIPLE] Adams_County,_Pennsylvania  hasToItsSoutheast  Carroll_County,_Maryland [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  category  Contributing_property [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  country  ""United States"" [/TRIPLE]",5,5,0,5,,,56,municipality location country category hasToItsSoutheast,ordering
ordering_test,results/ordering/ordering_test.json,57,[TRIPLE] Liselotte_Grschebina  deathDate  1994-06-14 [/TRIPLE] [TRIPLE] Liselotte_Grschebina  deathPlace  Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina  nationality  Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina  birthPlace  German_Empire [/TRIPLE],4,4,0,4,,,57,nationality birthPlace deathPlace deathDate,ordering
ordering_test,results/ordering/ordering_test.json,58,"[TRIPLE] AmeriGas  regionServed  United_States [/TRIPLE] [TRIPLE] AmeriGas  city  King_of_Prussia,_Pennsylvania [/TRIPLE] [TRIPLE] AmeriGas  operatingIncome  380700000 [/TRIPLE] [TRIPLE] AmeriGas  industry  Energy_industry [/TRIPLE] [TRIPLE] AmeriGas  country  United_States [/TRIPLE] [TRIPLE] AmeriGas  netIncome  211200000 [/TRIPLE]",6,4,2,5,regionServed | industry,AmeriGas regionServed United_States || AmeriGas industry Energy_industry,58,operatingIncome operatingIncome city country netIncome,ordering
ordering_test,results/ordering/ordering_test.json,59,[TRIPLE] 1147_Stavropolis  apoapsis  418476000000.0 [/TRIPLE] [TRIPLE] 1147_Stavropolis  orbitalPeriod  1249.6 [/TRIPLE] [TRIPLE] 1147_Stavropolis  discoverer  Grigory_Neujmin [/TRIPLE] [TRIPLE] 1147_Stavropolis  discovered  1929-06-11 [/TRIPLE],4,4,0,5,,,59,apoapsis discovered by discoverer orbitalPeriod,ordering
ordering_test,results/ordering/ordering_test.json,60,[TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leaderTitle  Governator [/TRIPLE] [TRIPLE] Ciudad_Ayala  country  Mexico [/TRIPLE] [TRIPLE] Ciudad_Ayala  elevationAboveTheSeaLevel  1147.0 [/TRIPLE],4,4,0,4,,,60,country leaderTitle utcOffset elevationAboveTheSeaLevel,ordering
ordering_test,results/ordering/ordering_test.json,61,[TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE] [TRIPLE] Ciudad_Ayala  isPartOf  Morelos [/TRIPLE],2,2,0,2,,,61,isPartOf utcOffset,ordering
ordering_test,results/ordering/ordering_test.json,62,[TRIPLE] Lady_Anne_Monson  spouse  George_Monson [/TRIPLE],1,1,0,1,,,62,spouse,ordering
ordering_test,results/ordering/ordering_test.json,63,"[TRIPLE] Agremiação_Sportiva_Arapiraquense  league  Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C  champions  Vila_Nova_Futebol_Clube [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  numberOfMembers  17000 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  fullName  ""Agremiação Sportiva Arapiraquense"" [/TRIPLE]",4,4,0,4,,,63,fullName numberOfMembers league champions,ordering
ordering_test,results/ordering/ordering_test.json,64,[TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  region  Jalisco [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE],3,3,0,3,,,64,course region country,ordering
ordering_test,results/ordering/ordering_test.json,65,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE]",4,3,1,4,recordedIn,"Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri",65,genre producer recordedIn country,ordering
ordering_test,results/ordering/ordering_test.json,66,"[TRIPLE] Gdynia,_Poland  utcOffset  +2 [/TRIPLE]",1,1,0,1,,,66,utcOffset,ordering
ordering_test,results/ordering/ordering_test.json,67,[TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Year_of_No_Light  associatedBand/associatedMusicalArtist  Monarch_(band) [/TRIPLE],2,2,0,2,,,67,artist associatedBand/associatedMusicalArtist,ordering
ordering_test,results/ordering/ordering_test.json,68,[TRIPLE] Nie_Haisheng  birthPlace  Zaoyang [/TRIPLE] [TRIPLE] Nie_Haisheng  mission  Shenzhou_6 [/TRIPLE] [TRIPLE] Zaoyang  isPartOf  Hubei [/TRIPLE],3,3,0,3,,,68,birthPlace isPartOf mission,ordering
ordering_test,results/ordering/ordering_test.json,69,[TRIPLE] Aleksandr_Prudnikov  height  185.0 (centimetres) [/TRIPLE] [TRIPLE] Aleksandr_Prudnikov  youthclub  FC_Spartak_Moscow [/TRIPLE] [TRIPLE] FC_Spartak_Moscow  ground  Otkrytiye_Arena [/TRIPLE],3,3,0,3,,,69,height youthclub ground,ordering
ordering_test,results/ordering/ordering_test.json,70,[TRIPLE] Pontiac_Rageous  assembly  Michigan [/TRIPLE] [TRIPLE] Pontiac_Rageous  assembly  Detroit [/TRIPLE] [TRIPLE] Pontiac_Rageous  productionEndYear  1997 [/TRIPLE],3,3,0,3,,,70,assembly assembly productionEndYear,ordering
ordering_test,results/ordering/ordering_test.json,71,[TRIPLE] Detroit  areaTotal  370.03 [/TRIPLE],1,1,0,1,,,71,areaTotal,ordering
ordering_test,results/ordering/ordering_test.json,72,[TRIPLE] English_Without_Tears  runtime  89.0 [/TRIPLE] [TRIPLE] English_Without_Tears  musicComposer  Nicholas_Brodszky [/TRIPLE] [TRIPLE] English_Without_Tears  releaseDate  1944-07-28 [/TRIPLE] [TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE],4,4,0,4,,,72,director releaseDate runtime musicComposer,ordering
ordering_test,results/ordering/ordering_test.json,73,[TRIPLE] GMA_New_Media  location  GMA_Network_Center [/TRIPLE],1,1,0,1,,,73,location,ordering
ordering_test,results/ordering/ordering_test.json,74,[TRIPLE] Olga_Bondareva  professionalField  Economics [/TRIPLE],1,1,0,1,,,74,professionalField,ordering
ordering_test,results/ordering/ordering_test.json,75,[TRIPLE] English_Without_Tears  musicComposer  Nicholas_Brodszky [/TRIPLE],1,1,0,1,,,75,musicComposer,ordering
ordering_test,results/ordering/ordering_test.json,76,"[TRIPLE] BBC  city  Broadcasting_House [/TRIPLE] [TRIPLE] Bananaman  starring  Bill_Oddie [/TRIPLE] [TRIPLE] Bananaman  creator  Steve_Bright [/TRIPLE] [TRIPLE] Bananaman  lastAired  ""1986-04-15"" [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE]",5,5,0,5,,,76,starring creator broadcastedBy city lastAired,ordering
ordering_test,results/ordering/ordering_test.json,77,"[TRIPLE] ALCO_RS-3  buildDate  ""May 1950 - August 1956"" [/TRIPLE] [TRIPLE] ALCO_RS-3  builder  Montreal_Locomotive_Works [/TRIPLE]",2,2,0,2,,,77,buildDate builder,ordering
ordering_test,results/ordering/ordering_test.json,78,[TRIPLE] Agremiação_Sportiva_Arapiraquense  league  Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C  champions  Vila_Nova_Futebol_Clube [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  numberOfMembers  17000 [/TRIPLE],3,3,0,3,,,78,numberOfMembers league champions,ordering
ordering_test,results/ordering/ordering_test.json,79,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE],1,1,0,1,,,79,starring,ordering
ordering_test,results/ordering/ordering_test.json,80,[TRIPLE] Super_Capers  director  Ray_Griggs_(director) [/TRIPLE],1,1,0,1,,,80,director,ordering
