Source,Translation
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was recorded in both . Louis, Missouri, and San Francisco. Ed Lee (politician) is not mentioned as being involved in the recording process.",".تم تسجيل الألبوم ""سلسلة التمهيد، المجلد 1: أشرطة كوين"" في كل من سانت لويس، ميسوري، وسان فرانسيسكو. لم يذكر أن إد لي (سياسي) كان له دور في عملية التسجيل"
"The object 1147Stavropolis has an apoapsis, or farthest point from its planet or star, at a distance of 41,847,600,000.0 kilometers. Its orbital period, which is the time it takes to complete one orbit, is 1,249.6 Earth days. The absolute magnitude of 1147Stavropolis is 11.5.",.يبلغ الانحراف الأقصى لجسم Stavropolis 1147، أو أبعد نقطة عن كوكبه أو نجمه، 000.600 847 41 كيلومتر. وتبلغ فترة دورانه المداري، وهي المدة التي يستغرقها لإكمال دورة واحدة، 249.6 1 يومًا من أيام الأرض. يبلغ الحجم المطلق لستافروبوليس 1147 11.5
"Nie Haisheng completed a mission on Shenzhou 6, which was assigned the COSPAR identification number 2005-040A.",أنهى ني هايشينج مهمة على متن شينزو 6، والتي تم تعيين رقم التعريف كوسبار 2005-040A لها.
"Brandon Carter is a British mathematician and physicist, known for his work on the No-hair theorem and the Carter constant. He earned his doctoral degree under the advisorship of Dennis Sciama.",.براندون كارتر هو عالم رياضيات وفيزياء بريطاني، معروف بعمله على مبرهنة عدم وجود شعر وثابت كارتر. حصل على درجة الدكتوراه تحت إشراف دينيس سياما
"The movie ""Super Capers"" stars Justin Whalin and has a runtime of 98 minutes.",".يضم فيلم ""سوبر كايبرز"" جستن وهايلين كنجم رئيسي ولديه مدة عرض تبلغ 98 دقيقة"
"The song ""Mermaid"" is recorded under the label Sony Music Entertainment.",".تم تسجيل أغنية ""حورية البحر"" تحت اسم شركة سوني للترفيه الموسيقي"
The German Empire used the German Papiermark as its currency.,.استخدمت الإمبراطورية الألمانية الورق النقدي الألماني عملة لها
"The film ""McVeagh of the South Seas"" was directed by both Cyril Bruce and Harry Carey (born in 1878). Harry Carey (born in 1878) also starred and wrote the script for the movie.","أخرج الفيلم ""ماكلوخ من البحار الجنوبية"" كل من سايريل بروس وهاري كاري (المولود في عام 1878). كما قام هاري كاري (المولود في عام 1878) ببطولة الفيلم وكتابة السيناريو."
"Piotr Hallmann is a person born on August 25, 1987, in Gdynia, Poland. He stands at a height of 175.26 centimeters and weighs 70.308 kilograms.",ولد بيوت ر هولمان في 25 أغسطس 1987 في غدينيا، بولندا. يبلغ طوله 175.26 سم ويزن 70.308 كجم.
HBO has two timeshift channels: HBO East and HBO West.,.تمتلك شبكة إتش بي أو قناتين للبث المؤجل: إتش بي أو إيست وإتش بي أو ويست
"AmeriGas is a company located in King of Prussia, Pennsylvania, in the United States. The United States has a capital city called Washington, D.C. AmeriGas operates within the larger context of the United States.",تقع شركة أميريجاس في كينج أوف بروسيا، بنسلفانيا، في الولايات المتحدة. عاصمة الولايات المتحدة هي واشنطن العاصمة. تعمل شركة أميريجاس في السياق الأوسع للولايات المتحدة.
"The SuperCapers film features acting appearances by both JustinWhalin, who hails from San Francisco, and MichaelRooker, born on April 6, 1955.",".يظهر كل من جستن ويلين، وهو من سان فرانسيسكو، ومايكل روكر، المولود في 6 أبريل 1955، في فيلم ""سوبركابيرز"""
"The film ""English Without Tears,"" composed by Nicholas Brodszky, was released on July 28, 1944. It was directed by Harold French and produced by Anatole de Grunwald. The runtime for this production is 89 minutes.",".صدر فيلم ""الإنجليزية بدون دموع"" الذي ألف موسيقاه نيكولاس برودسكي في 28 يوليو 1944. أخرجه هارولد فرينش وأنتجه أناتول دي جرونوالد. تبلغ مدة عرض هذا الإنتاج 89 دقيقة"
"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. It is to the southeast of Carroll County, Maryland. This contributing property is categorized as a monument and is situated in the United States.",.يقع نصب مشاة ميسيسيبي الحادي عشر التذكاري في مقاطعة آدمز، بنسلفانيا. إنه يقع جنوب شرق مقاطعة كارول، ميريلاند. يصنف هذا العقار المساهم على أنه نصب تذكاري ويقع في الولايات المتحدة
"Terence Rattigan, the renowned playwright, passed away on January 1, 1977.",توفي تيرينس راتيجان، كاتب المسرحيات الشهير، في 1 يناير 1977.
"AlanB.MillerHall is located in Virginia and is currently managed by the Mason School of Business, which is a part of the College of William & Mary. The College of William & Mary is the owner of the building.",.يقع آلان بي. ميلر هول في فيرجينيا وتديره حاليًا مدرسة ماسون للأعمال، والتي تعد جزءًا من كلية وليام آند ماري. وكلية وليام آند ماري هي مالكة المبنى
"The 1956 film ""It's Great to Be Young"" stars Cecil Parker and was written by Ted Willis.",".فيلم ""رائع أن تكون شابا"" لعام 1956 من بطولة سيسيل باركر ومن تأليف تيد ويليس"
"BedfordAerodrome, located in Thurleigh with postal code MK44 and ICAO location identifier EGBF, is operated by MotorSportVision. MotorSportVision, the aerodrome's operating organization, was founded by Peter Ogden.",يقع مطار بيدفورد في ثورلي، ورمز بريده MK44 ورمز منظمة الطيران المدني الدولي الخاص به هو EGBF، وتديره منظمة MotorSportVision التي أسسها بيتر أوجدين.
"Liselotte Grschebina was born in Karlsruhe, a city with a total area of 173.46 square kilometers.",ولدت ليسلوت جريشيبينا في كارلسروه، وهي مدينة تبلغ مساحتها الإجمالية 173.46 كيلومتر مربع
"Alan Shepard, born in New Hampshire in 1923, served as Chief of the Astronaut Office in 1963. He was awarded the Distinguished Service Medal (United States Navy). Alan Shepard passed away in California.",.ولد آلان شيبارد، الذي ولد في نيو هامبشاير عام 1923، شغل منصب رئيس مكتب رواد الفضاء في عام 1963. وقد حصل على ميدالية الخدمة المتميزة (البحرية الأمريكية). توفي آلان شيبارد في كاليفورنيا
"The film ""English Without Tears,"" composed by Nicholas Brodszky, was released on July 28, 1944. It was directed by Harold French and edited by Alan Jaggs. Anatole de Grunwald wrote the script for this movie, which runs for approximately 89 minutes.",".صدر فيلم ""الإنجليزية بدون دموع"" الذي ألف موسيقاه نيكولاس برودسكي في 28 يوليو 1944. أخرجه هارولد فرينش وقام بتحريره آلان جاغز. كتب أناتول دي جرونوالد سيناريو هذا الفيلم الذي تبلغ مدته 89 دقيقة تقريبًا"
"Alan Shepard, a United States national born on November 18, 1923, in New Hampshire, passed away on July 21, 1998, in California.",.آلان شيبارد، مواطن أمريكي ولد في 18 نوفمبر 1923 في نيو هامبشاير، توفي في 21 يوليو 1998 في كاليفورنيا
"The University of Burgundy has a campus located in Dijon, which is a city in France.",.يوجد لجامعة بورغندي حرم جامعي يقع في ديجون، وهي مدينة في فرنسا
"The composition ""ExpectaMiracle"" was produced by Brian Kelly, the composer and pianist. The runtime length of this piece is 54.56 minutes. It is preceded by the composition ""PoolsofLight"" from Brian Kelly's album.",".أنتج برايان كيلي، الملحن وعازف البيانو، المقطوعة الموسيقية ""إكسبيكتاميراكل"". يبلغ طول مدة عزف هذه المقطوعة 54.56 دقيقة. ويسبقها مقطوعة ""بولز أوف لايت"" من ألبوم برايان كيلي"
"J.R.R. Tolkien is the notable author of the work ""The Silmarillion"".",".ج. ر. ر. تولكين هو المؤلف البارز للعمل ""سيلماريليون"""
