Source,Translation
"Coluche was born in the Tsardom of Russia in the year 1682. The Tsardom of Russia dissolved in 1682. FC Bayern Munich, where Coluche was later born, has the grid reference NZ289147. Coluche holds the nationality of the Tsardom of Russia.",콜루슈는 1682년 러시아 차르국에서 태어났습니다. 러시아 차르국은 1682년에 해체되었습니다. 콜루슈가 나중에 태어난 FC 바이에른 뮌헨의 그리드 참조는 NZ289147입니다. 콜루슈는 러시아 차르국의 국적을 보유하고 있습니다.
"Wolfgang Schäuble is a renowned figure in the field of Fock–Lorentz symmetry. He is known for his contributions to the study of the Carter constant and Stewart's theorem. Schäuble earned his doctoral degree under the guidance of Thechemicalbasisofmorphogenesis. He was born on April 27, 1937.",볼프강 쇼이블레는 포크-로렌츠 대칭 분야에서 저명한 인물입니다. 그는 카터 상수와 스튜어트의 정리에 대한 연구 기여로 잘 알려져 있습니다. 쇼이블레는 형태형성의 화학적 기초의 지도 아래 박사 학위를 받았습니다. 그는 1937년 4월 27일에 태어났습니다.
"The film ""What Ever Happened to Baby Jane?"" is distributed by Feature Productions.","영화 ""베이비 제인에게 무슨 일이 생겼나요?""는 피처 프로덕션에서 배급했습니다."
The Stakleni Hotel is associated with the music genre of acid rock. Acid rock is a subgenre of music classified as intuitive music.,스탈레니 호텔은 사이키델릭 록 음악 장르와 관련이 있습니다. 사이키델릭 록은 직관적인 음악으로 분류되는 음악 하위 장르입니다.
Steffen Wöller was born in West Didsbury and Chorlton A.F.C.,스테판 뵐러는 웨스트 디즈베리 앤 초르턴 A.F.C.에서 태어났습니다.
"A concerto is a musical composition that falls under the subgenre of anthems. An anthem is a type of musical composition characterized by its grandeur and inspiring nature, and a concerto, as a subgenre of this category, shares these qualities.","콘체르토는 찬가라는 음악 장르의 하위 장르에 속하는 음악 작품입니다. 찬가는 웅장함과 고무적인 성격으로 특징지어지는 음악 작품의 한 형태이며, 콘체르토는 이 범주의 하위 장르로서 이러한 특성을 공유합니다."
"São Domingos is a city located in Jalisco, Mexico, with a population density of 610 people per square kilometer. Its leader is Gail Williams, and it is a British city with an elevation of 3.16 meters above sea level and a time zone of UTC+03:00.","상도밍구스는 멕시코 할리스코주에 위치한 도시로, 인구 밀도는 제곱킬로미터당 610명입니다. 이 도시의 지도자는 게일 윌리엄스이며, 해발 3.16미터, UTC+03:00 시간대에 위치한 영국의 도시입니다."
"The film ""Veteranz 'Day"" has a runtime of 1249.6 minutes and is directed by Ram. The music for the film is composed by Édith Piaf, and the script was written by Jean I Grand-Duke of Luxembourg.","영화 ""베테란스 데이""의 상영 시간은 124.96분이며 램 감독이 연출했습니다. 영화 음악은 에디트 피아프가 작곡했고, 룩셈부르크의 장 1세 대공이 각본을 썼습니다."
"The film ""Back to Stay"" features Ichiro Suzuki and Leonard Nimoy as stars, is edited at the School of Applied Arts in Stuttgart, is in the English language, and has a runtime of 230.05 minutes. The distributor for this production is FilmiVäst.","영화 ""백 투 스테이""는 이치ロー 스즈키와 레너드 니모이가 주연을 맡았고, 슈투트가르트 응용 예술 학교에서 편집되었으며, 영어로 되어 있으며, 상영 시간은 230.05분입니다. 이 영화의 배급사는 필름이베스트입니다."
The University of Rouen has approximately 54.56 undergraduate students and 1249.6 staff members. Its campus is located in Quimper.,루앙 대학교에는 약 54.56명의 학부생과 1249.6명의 교직원이 있습니다. 캠퍼스는 캉페르에 위치해 있습니다.
The Delta Valley and Southern 50 model was built by Ruth Ribicoff and is equipped with a three-cylinder engine. Its length is 185.0 centimeters.,델타 밸리와 서던 50 모델은 루스 리비코프에 의해 제작되었으며 3기통 엔진을 장착했습니다. 그 길이는 185.0cm입니다.
"Social Distortion is the artist and producer of the album ""Tears on Tape,"" which has a runtime of 1147.0 seconds and falls under the genre of intuitive music. The album was released under the Warner Music Group record label and was preceded by Duran Duran in the music catalog.","소셜 디스토션은 ""테이프 위의 눈물""이라는 앨범의 아티스트이자 프로듀서입니다. 이 앨범은 직관적인 음악 장르에 속하며, 재생 시간은 1147.0초입니다. 이 앨범은 워너 뮤직 그룹 레코드 레이블에서 발매되었으며, 음악 카탈로그에서는 듀란 듀란이 먼저였습니다."
"The song ""SongtotheSun"" was produced by DoRoProductions, edited by T-killah, and composed by BahmanGhobadi.","""태양에게 하는 노래""는 DoRo 프로덕션이 제작하고, T-킬라가 편집하며, 바흐만 고바디가 작곡했습니다."
"Gerd Kanter is a linguist and scholar with a background in Latino studies. He earned his degree from Information and Communications University, and was born in Saint Petersburg.",게르트 칸터는 라틴 아메리카 연구 배경을 가진 언어학자이자 학자입니다. 그는 정보통신대학에서 학위를 받았으며 상트페테르부르크에서 태어났습니다.
"The University of Technology of Troyes has approximately 1095 undergraduate students, 1513 doctoral students, and a total student population of around 387.63. The university employs a staff of over 282838 individuals. The University of Technology of Troyes is located in the city and campus of Blanot.","트로예스 기술 대학에는 약 1,095명의 학부생과 1,513명의 박사과정 학생이 재학 중이며, 전체 학생 수는 약 387.63명입니다. 이 대학은 블라노에 위치해 있으며, 교직원 수는 282,838명이 넘습니다."
"Boston is a city that has been succeeded by Bentley. This means that Bentley is the new entity that has taken over the role or functions previously held by Boston. However, it's important to note that without additional context, it's unclear what exactly is being referred to when we say ""succeeded"" - it could be a political succession, a business takeover, or some other type of transition.","보스턴은 벤틀리에 의해 계승된 도시입니다. 이는 벤틀리가 보스턴이 이전에 가지고 있던 역할이나 기능을 이어받았다는 것을 의미합니다. 그러나 ""계승되었다""는 것이 정확히 무엇을 의미하는지는 추가 맥락이 없이는 불분명하다는 점이 중요합니다. 이는 정치적 계승, 사업 인수 또는 기타 유형의 전환일 수 있습니다."
"The song ""Mermaid (Train song)"" by an unknown artist is classified as Tejano music. It is produced by the Espionage production team and follows Bright/Kauffman/Crane Productions. The song is part of the album ""(An Imitation) Blood Orange"" and is available in audio streaming format.","미상 아티스트의 노래 ""Mermaid (Train song)""은 테하노 음악으로 분류됩니다. 이 곡은 에스피오나지 프로덕션 팀에서 제작했으며, 브라이트/카우프만/크레인 프로덕션을 따릅니다. 이 노래는 ""(An Imitation) Blood Orange"" 앨범의 일부이며, 오디오 스트리밍 형식으로 제공됩니다."
"LoringChristie is a deathcore genre musician originally from Mexico. Active since the year 1589, LoringChristie is also associated with the musical group morning.",로링크리스티는 데스코어 장르의 뮤지션으로 멕시코 출신입니다. 1589년부터 활동한 로링크리스티는 모닝이라는 음악 그룹과도 연관되어 있습니다.
Miles Franklin was born in England and is known for her contribution to Godwin's law.,"마일스 프랭클린은 잉글랜드에서 태어났으며, 고드윈의 법에 기여한 것으로 알려져 있습니다."
All3Media was founded in 1958.,올3미디어는 1958년에 설립되었습니다.
"Vreni Schneider was born in Shanyin Xian, a place with a UTC offset of 1249.6 hours. Schneider is a military officer.",브레니 슈나이더는 UTC 기준으로 1249.6시간 떨어진 곳에 위치한 샨인 시안에서 태어났습니다. 슈나이더는 군인입니다.
"The Venus of Dolní Věstonice was established in the year 2000 and is located in Pitkin County. Pitkin County is situated to the southwest of Howard County and to the southeast of Carroll County, Maryland. The Venus of Dolní Věstonice is categorized as a Contributing Property. To its north lies Cumberland County, Pennsylvania. The Venus of Dolní Věstonice hails from Israel.","베누스 돌니 베스트니체는 2000년에 설립되었으며, 피트킨 카운티에 위치해 있습니다. 피트킨 카운티는 하워드 카운티의 남서쪽, 메릴랜드 주의 캐롤 카운티 남동쪽에 위치하고 있습니다. 베누스 돌니 베스트니체는 기여 부동산으로 분류됩니다. 그 북쪽에는 펜실베니아의 컴벌랜드 카운티가 있습니다. 베누스 돌니 베스트니체는 이스라엘 출신입니다."
"The asteroid 1119 Euboea, discovered by Kévin Olimpa on January 1, 1942, has an orbital period of 1095 days and an apoapsis of 354.4 million kilometers. Its absolute magnitude is 10.25, and its periapsis is 11.5 kilometers.","케빈 올림파가 1942년 1월 1일에 발견한 소행성 1119 유보아는 공전 주기가 1095일이고,遠점 거리는 3억 5440만 킬로미터입니다. 그 절대 등급은 10.25이고, 근점 거리는 11.5킬로미터입니다."
"The Raboče-Krest'janskijKrasnyjvozdušnyjflot operates the CFBGooseBay airport, which has a runway named ""14L/32R"".","라보체-크레스탸얀스키 크라스니 보즈두쉬니 flot는 활주로 이름이 ""14L/32R""인 CFB 구스 베이 공항을 운영하고 있습니다."
"Melissa Fahn was born on April 6, 1955, and her weight is 1777539 units.",멜리사 파인은 1955년 4월 6일에 태어났습니다. 그녀의 몸무게는 1777539 단위입니다.
"Fuerte Esperanza is a population dense area with a population density of 94.0, located in the Mexican state of Jalisco, which is part of the United States with a total area of 2900 square units. However, it's important to note that Jalisco is actually a state in Mexico, not in the United States. Therefore, the correct summary would be: Fuerte Esperanza is a population dense area with a population density of 94.0, located in the Mexican state of Jalisco, which has a total area of 2900 square units.","푸에르테 에스페란자는 인구밀도가 94.0에 이르는 인구 밀집 지역으로, 미국 면적의 2900 평방단위 미터인 할리스코 주에 위치해 있습니다. 그러나 할리스코 주가 멕시코의 주라는 사실을 언급하는 것이 중요합니다. 따라서 정확한 요약은 다음과 같습니다. 푸에르테 에스페란자는 인구밀도가 94.0에 이르는 인구 밀집 지역으로, 멕시코 할리스코 주에 위치해 있으며, 총 면적은 2900 평방미터입니다."
